GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s�) , ACCELEROMETER Y (m/s�), ACCELEROMETER Z (m/s�), GRAVITY X (m/s�), GRAVITY Y (m/s�), GRAVITY Z (m/s�), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (μT), MAGNETIC FIELD Y (μT), MAGNETIC FIELD Z (μT), ORIENTATION (Yaw) (°), ORIENTATION (Pitch) (°), ORIENTATION (Roll ) (°),VEHICLE ACCEL X (m/s2),VEHICLE ACCEL Y (m/s2),VEHICLE ACCEL Z (m/s2),VEHICLE GYRO X (rad/s),VEHICLE GYRO Y (rad/s),VEHICLE GYRO Z (rad/s),EST Q W,EST Q X,EST Q Y,EST Q Z,ORIENTATION INITIALIZED
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9121,2019-09-08 10:07:55:745,-0.008,0.6103,9.7786,-0.0012,0.0105,9.8066,-0.0193,-0.0019,-0.0073,-6.75,-26.06,31.44,24.08,-79.97,-146.86,0.6103,0.008000000000000007,9.7786,-0.0019000000000000024,0.019299999999999998,-0.007299999999999999,0.6388345470271453,0.036342107411063654,0.10086840347318474,0.7618367528114641,True
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9223,2019-09-08 10:07:55:847,0.0869,0.216,9.831,0.0001,0.0111,9.8066,-0.0119,0.028,-0.0071,-7.62,-26.37,31.69,22.52,-80.01,-146.76,0.21600000000000003,-0.08689999999999996,9.831,0.027999999999999997,0.011900000000000004,-0.0071,0.6389540611711965,0.03519127274845671,0.10126150234427841,0.7617384000942571,True
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9321,2019-09-08 10:07:55:945,0.2465,0.2838,10.0273,-0.001,0.0083,9.8066,-0.0205,0.0176,-0.008,-7.56,-26.5,31.38,22.55,-80.17,-146.33,0.2838,-0.2464999999999999,10.0273,0.017599999999999994,0.020500000000000004,-0.008,0.6391646813958958,0.03424017024721687,0.10098091739258305,0.7616422881642517,True
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9421,2019-09-08 10:07:56:045,0.1395,0.1888,9.8324,0.0004,0.0051,9.8066,-0.0002,0.0062,0.0025,-8.19,-25.56,30.88,22.69,-80.22,-146.19,0.1888,-0.13949999999999996,9.8324,0.006199999999999999,0.0002000000000000014,0.0025,0.6390046394124157,0.03438564014967717,0.10107606648503187,0.7617573940204446,True
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9521,2019-09-08 10:07:56:145,0.123,0.2036,9.7444,-0.0008,0.0078,9.8066,0.0018,0.0138,0.0001,-7.69,-25.94,31.5,23.18,-80.27,-146.1,0.20360000000000006,-0.12299999999999997,9.7444,0.0138,-0.0017999999999999978,9.999999999999999e-05,0.638893967108276,0.03428713841126999,0.10150904021867165,0.7617970895757608,True
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9622,2019-09-08 10:07:56:246,0.1288,-0.1496,9.8829,-0.001,0.0051,9.8066,-0.0203,-0.0028,-0.0105,-7.31,-26.5,31.13,25.09,-80.35,-145.84,-0.14959999999999998,-0.1288,9.8829,-0.002800000000000004,0.0203,-0.0105,0.6393224412506591,0.03399030283972901,0.1005137014475578,0.7615828722125205,True
52.40166,-1.50529,147.5,5.57,3,241.65,26 / 28,9721,2019-09-08 10:07:56:345,0.2464,0.0292,9.9039,-0.0013,0.0096,9.8065,-0.0081,0.0193,-0.0067,-7.37,-25.56,31.38,25.3,-80.41,-145.63,0.029200000000000018,-0.2464,9.9039,0.0193,0.008100000000000003,-0.006699999999999999,0.6394606826799891,0.033339943898363665,0.10071377242753846,0.7614691191970362,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,9821,2019-09-08 10:07:56:445,0.0445,0.219,9.9519,0.0011,0.0067,9.8066,-0.0128,0.0177,-0.0174,-7.62,-26.12,31.56,23.93,-80.52,-145.35,0.21900000000000003,-0.044499999999999956,9.9519,0.017699999999999997,0.012800000000000002,-0.0174,0.640021299401142,0.03253269209574206,0.10076584716437478,0.7610260207792656,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,9922,2019-09-08 10:07:56:546,0.0568,0.2046,9.8926,0.0016,0.0029,9.8066,0.0212,0.026,0.0005,-7.44,-25.56,32.0,26.2,-80.57,-145.07,0.2046,-0.05679999999999996,9.8926,0.026000000000000002,-0.021199999999999993,0.0005,0.6397992976265008,0.03259446951333231,0.10236240275583836,0.7609969762199008,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10021,2019-09-08 10:07:56:645,0.1348,0.5315,9.9067,-0.0006,0.002,9.8066,-0.0038,0.0003,-0.0023,-7.5,-25.81,32.0,26.35,-80.63,-144.92,0.5315,-0.13479999999999992,9.9067,0.0002999999999999995,0.0037999999999999996,-0.0023,0.6398482400197604,0.03288025451835476,0.10222255222089595,0.7609623304894072,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10121,2019-09-08 10:07:56:745,0.1008,0.1024,9.8561,0.0004,0.0056,9.8066,0.0236,0.0067,0.0057,-7.37,-26.62,31.81,26.78,-80.7,-144.63,0.1024,-0.1008,9.8561,0.006700000000000006,-0.0236,0.0057,0.6395276405489984,0.03374828382621919,0.10322793126452932,0.7610581085038527,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10221,2019-09-08 10:07:56:845,-0.006,-0.0701,9.8252,-0.0017,0.0039,9.8066,0.0087,0.0107,0.0022,-7.31,-25.81,31.69,26.99,-80.79,-144.28,-0.0701,0.0059999999999999845,9.8252,0.0107,-0.008699999999999996,0.0022,0.6393482964582452,0.03392755775476129,0.10378721099943755,0.7611247542116178,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10322,2019-09-08 10:07:56:946,0.0391,-0.1925,9.8029,0.0017,0.0047,9.8066,-0.0166,-0.0058,-0.0057,-7.81,-25.87,31.25,24.86,-80.84,-144.08,-0.1925,-0.039100000000000024,9.8029,-0.005800000000000003,0.0166,-0.0057,0.6396026345963052,0.033876904460040234,0.10282203630866457,0.7610443180334575,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10421,2019-09-08 10:07:57:045,0.1183,-0.0732,9.8219,0.0004,0.0018,9.8066,0.0263,0.0139,0.0007,-7.5,-26.94,31.56,27.33,-80.92,-144.06,-0.07319999999999999,-0.11830000000000003,9.8219,0.013900000000000004,-0.0263,0.0006999999999999999,0.6394358875230447,0.034490816477701296,0.10410759402946833,0.7609820879572089,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10521,2019-09-08 10:07:57:145,0.0905,-0.3878,9.7381,0.0017,-0.0001,9.8066,0.0221,0.0057,-0.0015,-7.69,-26.25,32.31,25.13,-80.94,-144.14,-0.3877999999999999,-0.09050000000000008,9.7381,0.005700000000000004,-0.0221,-0.0015,0.6394060888612132,0.03523208218404401,0.10493657223423151,0.7608592969267793,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10621,2019-09-08 10:07:57:245,0.1382,-0.4033,9.9348,0.0008,0.0073,9.8066,0.0146,0.0218,-0.0037,-7.81,-26.37,31.75,25.16,-80.99,-144.09,-0.40329999999999994,-0.13820000000000002,9.9348,0.0218,-0.014599999999999995,-0.0037,0.6393881104703921,0.03511205507901738,0.1059772379703893,0.7607357049655269,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10721,2019-09-08 10:07:57:345,0.1055,-0.1395,9.9307,0.0002,0.0065,9.8066,-0.0076,-0.0088,-0.0112,-8.06,-26.25,31.63,25.32,-81.07,-143.92,-0.13949999999999999,-0.10550000000000001,9.9307,-0.008800000000000002,0.007599999999999998,-0.011199999999999998,0.6398495885312967,0.035444920523381745,0.10526120018662048,0.7604316152032962,True
52.40166,-1.50529,147.5,5.57,3,241.65,24 / 27,10822,2019-09-08 10:07:57:446,0.171,-0.4837,9.8396,0.0021,0.008,9.8066,-0.0016,-0.0051,-0.0082,-7.75,-26.37,32.06,25.39,-81.13,-143.83,-0.48369999999999996,-0.17100000000000007,9.8396,-0.005100000000000001,0.0015999999999999994,-0.0082,0.6401772605904716,0.03580296881045566,0.1048163413489473,0.7602004716082844,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,10922,2019-09-08 10:07:57:546,0.1806,-0.3408,9.8688,0.001,0.003,9.8066,-0.0114,0.0102,-0.0072,-7.5,-26.12,31.88,27.35,-81.2,-143.79,-0.34079999999999994,-0.1806000000000001,9.8688,0.010199999999999999,0.0114,-0.0072,0.6403968588101523,0.03529445105044502,0.10452250317133488,0.7600797400812207,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11021,2019-09-08 10:07:57:645,0.1877,-0.1268,9.9262,0.0004,0.0058,9.8066,-0.0094,-0.0007,-0.0044,-7.56,-25.75,32.25,25.53,-81.25,-143.66,-0.12679999999999997,-0.18770000000000003,9.9262,-0.000700000000000001,0.009399999999999999,-0.0044,0.6405554323387384,0.03532301593606,0.10400267447173848,0.7600160961119433,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11122,2019-09-08 10:07:57:746,0.1366,-0.2787,9.8784,0.0016,-0.0017,9.8066,-0.0242,-0.0087,0.0017,-7.31,-25.81,31.63,27.57,-81.29,-143.56,-0.2787,-0.13660000000000005,9.8784,-0.0087,0.0242,0.0017000000000000001,0.6405560229479537,0.03517208746229064,0.10261863145008582,0.7602107090852885,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11222,2019-09-08 10:07:57:846,0.1323,-0.1713,9.8751,0.0004,0.0027,9.8066,-0.0078,0.0314,0.0044,-7.94,-26.87,32.13,25.82,-81.36,-143.48,-0.17129999999999998,-0.13230000000000003,9.8751,0.0314,0.007800000000000003,0.0044,0.640216286742656,0.03405677655737331,0.10315853461284241,0.7604745616366779,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11321,2019-09-08 10:07:57:945,0.1803,0.0062,9.7029,-0.0026,0.0093,9.8065,-0.0445,0.0069,-0.0103,-7.19,-26.19,32.0,28.2,-81.48,-142.92,0.006200000000000025,-0.18029999999999996,9.7029,0.0068999999999999895,0.0445,-0.0103,0.6406122068896628,0.03268281286127067,0.10160807887533946,0.7604101738106176,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11421,2019-09-08 10:07:58:045,0.0806,-0.3594,9.7474,-0.0009,-0.0088,9.8066,0.0228,-0.0225,0.0058,-7.5,-26.75,31.5,28.4,-81.45,-142.88,-0.35939999999999994,-0.08060000000000006,9.7474,-0.022499999999999996,-0.022800000000000004,0.0058,0.6404494485983633,0.0345537693511903,0.10156383217616831,0.7604704654405512,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11522,2019-09-08 10:07:58:146,0.3503,-0.4766,9.7967,0.0032,0.0132,9.8066,-0.0336,0.0012,0.0285,-8.06,-25.87,31.94,26.56,-81.59,-142.61,-0.4766,-0.3503000000000001,9.7967,0.0011999999999999962,0.0336,0.028499999999999998,0.6393836397874281,0.03388642504152007,0.10002476431290504,0.7616004975669551,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11621,2019-09-08 10:07:58:245,-0.1851,-0.2158,9.9803,0.0123,0.0275,9.8066,-0.0779,-0.0015,-0.0115,-7.75,-26.5,32.13,26.87,-81.74,-142.27,-0.21580000000000002,0.18509999999999993,9.9803,-0.0015000000000000152,0.0779,-0.0115,0.6399290399412395,0.03167810066877551,0.09698041775429045,0.7616312233293129,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11721,2019-09-08 10:07:58:345,-0.2703,-0.3112,10.0148,0.0008,-0.0269,9.8065,0.0527,-0.0255,0.0097,-7.0,-26.44,31.81,29.15,-82.03,-141.82,-0.3112,0.2702999999999999,10.0148,-0.025499999999999995,-0.0527,0.0097,0.6395804636520189,0.03458399353660053,0.09807178093577665,0.7616578652451599,True
52.40166,-1.50529,147.5,5.57,3,241.65,25 / 27,11823,2019-09-08 10:07:58:447,0.1264,0.3619,9.5718,0.0108,0.0152,9.8066,-0.1392,0.0308,0.0059,-7.81,-25.37,31.38,25.38,-81.91,-143.07,0.3619,-0.1264,9.5718,0.030799999999999987,0.1392,0.0059,0.6393849217711612,0.029326868006405618,0.0936570861785752,0.7625976703564992,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,11922,2019-09-08 10:07:58:546,-0.0191,-0.193,9.8462,0.0109,-0.0511,9.8065,-0.1901,0.0425,-0.0602,-7.37,-26.69,31.63,27.89,-81.84,-143.16,-0.193,0.019099999999999964,9.8462,0.042499999999999954,0.1901,-0.06019999999999999,0.6416773820262883,0.021772130170079666,0.0878649803128241,0.7616139816064126,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12022,2019-09-08 10:07:58:646,-0.1078,-0.5185,10.0943,-0.0167,0.0322,9.8066,0.0162,0.087,0.0345,-7.56,-27.12,31.31,26.12,-82.0,-142.59,-0.5185,0.1077999999999999,10.0943,0.087,-0.016199999999999985,0.0345,0.639938004240231,0.0194149376744037,0.09112405155052043,0.7627573783013492,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12122,2019-09-08 10:07:58:746,0.3709,-0.4049,9.9197,-0.0124,-0.0177,9.8066,0.067,-0.0184,0.0361,-7.31,-26.5,32.75,29.58,-81.84,-141.8,-0.40489999999999987,-0.37090000000000006,9.9197,-0.018399999999999986,-0.067,0.0361,0.638548585380431,0.022812665408010347,0.09289666982691948,0.7636134461497526,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12221,2019-09-08 10:07:58:845,0.0779,-0.3971,10.0161,0.003,-0.013,9.8066,0.0568,0.0045,-0.0267,-7.31,-25.94,31.81,28.4,-81.59,-142.7,-0.3971,-0.07790000000000005,10.0161,0.004500000000000011,-0.0568,-0.0267,0.639447125836687,0.024632797403561196,0.095088979816763,0.7625343824829689,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12322,2019-09-08 10:07:58:946,0.039,-0.6655,9.8064,0.0029,-0.0208,9.8066,-0.0249,0.0238,0.0156,-7.25,-26.5,32.25,26.95,-81.64,-143.96,-0.6655,-0.039000000000000146,9.8064,0.023799999999999995,0.024900000000000002,0.0156,0.6387453056660953,0.023261746578158004,0.09470870150719367,0.7632126751400825,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12427,2019-09-08 10:07:59:051,0.0097,0.1379,9.8569,-0.0034,0.018,9.8066,0.0798,0.0169,-0.0114,-7.5,-26.69,32.38,27.55,-81.73,-143.51,0.1379,-0.009699999999999973,9.8569,0.016900000000000012,-0.07979999999999998,-0.0114,0.6389796210517257,0.02560373561821541,0.09844630177163786,0.7624682408274284,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12522,2019-09-08 10:07:59:146,0.0181,0.0363,9.8348,0.0041,-0.0061,9.8066,-0.0428,0.0161,0.0168,-7.62,-26.06,32.5,25.57,-81.71,-143.77,0.0363,-0.01809999999999999,9.8348,0.016099999999999996,0.0428,0.0168,0.6383152548561362,0.02416554509985413,0.0973196039149586,0.7632159304821988,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12621,2019-09-08 10:07:59:245,0.1678,-0.1475,9.8775,0.0013,0.0031,9.8066,0.0326,0.0139,0.0143,-7.25,-26.06,31.88,27.31,-81.73,-143.6,-0.14749999999999996,-0.16780000000000003,9.8775,0.0139,-0.03259999999999999,0.0143,0.6376394642279398,0.025103521934729013,0.09886003718092357,0.7635524997628945,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 27,12722,2019-09-08 10:07:59:346,0.1729,-0.3571,9.8574,0.0002,0.0112,9.8066,0.0192,0.006,0.0047,-7.19,-26.62,32.13,27.63,-81.76,-143.42,-0.3571,-0.17290000000000005,9.857399999999998,0.006000000000000003,-0.019199999999999995,0.004699999999999999,0.6373803113866698,0.0258415649481664,0.09962578607045364,0.7636447177369237,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,12821,2019-09-08 10:07:59:445,0.0431,-0.6063,9.9354,0.0011,-0.0019,9.8066,-0.0391,0.0197,-0.0025,-7.56,-27.19,31.81,25.7,-81.75,-143.42,-0.6062999999999998,-0.04310000000000014,9.9354,0.01969999999999999,0.0391,-0.0025,0.6374107207332552,0.024113888761110404,0.09858398446870513,0.7638110312566867,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,12921,2019-09-08 10:07:59:545,0.1226,-0.295,9.7533,-0.0003,0.0059,9.8065,0.0074,0.0061,-0.0049,-7.81,-26.37,32.31,25.71,-81.8,-143.28,-0.295,-0.12260000000000004,9.7533,0.006100000000000001,-0.0073999999999999995,-0.0049,0.637533602549963,0.024437403502556465,0.09892502728611295,0.7636540826225975,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13022,2019-09-08 10:07:59:646,0.175,-0.6462,9.8414,0.0018,-0.0031,9.8066,0.0005,0.0276,-0.0092,-7.5,-26.06,31.5,27.54,-81.8,-143.37,-0.6461999999999999,-0.17500000000000004,9.8414,0.0276,-0.0004999999999999935,-0.0092,0.6377320131183443,0.02364240208708724,0.09962360887268543,0.7634225912446911,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13124,2019-09-08 10:07:59:748,0.0867,-0.4308,9.865,0.0005,-0.0022,9.8066,-0.0066,-0.0114,-0.0025,-7.56,-25.56,32.25,25.57,-81.8,-143.4,-0.43079999999999996,-0.08670000000000008,9.865,-0.011400000000000002,0.006599999999999998,-0.0025,0.6378718659424961,0.02418969801949262,0.09884459896874628,0.7633898652742724,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13221,2019-09-08 10:07:59:845,0.098,-0.2473,9.78,-0.0002,0.0047,9.8066,0.0044,0.01,-0.0013,-7.62,-25.69,31.25,25.19,-81.82,-143.39,-0.24729999999999996,-0.09800000000000003,9.78,0.010000000000000002,-0.004399999999999998,-0.0013,0.6378417977274355,0.024285691580387993,0.0991901222580641,0.7633671239336456,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13321,2019-09-08 10:07:59:945,0.0752,-0.3285,9.8492,0.0005,0.0031,9.8066,0.0074,0.0089,0.007,-7.06,-25.5,32.25,27.47,-81.85,-143.3,-0.3285,-0.07520000000000004,9.8492,0.008900000000000002,-0.007399999999999999,0.007,0.637496719686074,0.024546132672993423,0.09962176674345258,0.7635908088441139,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13422,2019-09-08 10:08:00:046,0.0306,-0.3198,9.8538,0.0012,0.0047,9.8066,-0.0029,0.0083,0.005,-7.62,-26.06,31.63,25.77,-81.89,-143.19,-0.3198,-0.030600000000000044,9.8538,0.0083,0.0029000000000000015,0.005,0.637242273109859,0.0244794571263773,0.09963376538306419,0.7638037407188907,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13521,2019-09-08 10:08:00:145,-0.0012,-0.3144,9.9025,0.0003,0.0,9.8066,-0.01,0.0158,0.0031,-7.75,-26.87,31.88,25.89,-81.89,-143.19,-0.3144,0.001199999999999951,9.9025,0.015799999999999998,0.010000000000000002,0.0030999999999999995,0.6370369142159357,0.023888555382783658,0.09961787291127294,0.7639958025045661,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13622,2019-09-08 10:08:00:246,0.0847,-0.411,9.9331,0.0008,-0.001,9.8066,-0.0028,0.0157,0.0005,-7.81,-26.62,31.94,26.0,-81.92,-143.09,-0.4109999999999999,-0.08470000000000008,9.9331,0.015699999999999995,0.002800000000000002,0.0005,0.6369201421643936,0.023515454575593907,0.09984830254198747,0.7640746510524189,True
52.401546,-1.505601,147.88,0.0,4,237.99,24 / 26,13721,2019-09-08 10:08:00:345,0.1435,-0.4388,9.8653,0.0004,-0.0035,9.8066,-0.0118,0.0068,-0.0073,-7.5,-26.31,32.13,27.76,-81.91,-143.13,-0.4388,-0.1435000000000001,9.8653,0.006799999999999999,0.011800000000000001,-0.007299999999999999,0.6371543762255226,0.02317421778141038,0.09945800945489841,0.7639406788764128,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,13821,2019-09-08 10:08:00:445,0.0501,-0.3783,9.8442,-0.0011,-0.0004,9.8066,-0.0015,-0.0072,-0.0063,-7.5,-26.19,31.94,27.91,-81.93,-142.99,-0.37829999999999997,-0.05010000000000006,9.8442,-0.0072,0.0014999999999999992,-0.0063,0.6374101015705942,0.02368697560498765,0.09903645503983093,0.7637663714615859,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,13921,2019-09-08 10:08:00:545,0.0716,-0.2487,9.8579,-0.0011,0.0011,9.8066,0.001,0.0115,-0.012,-7.56,-25.5,31.75,25.9,-81.93,-142.96,-0.24869999999999998,-0.07160000000000002,9.8579,0.0115,-0.0009999999999999983,-0.012,0.6377835638434853,0.023570646007147058,0.09933490107696911,0.7634193655953047,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14022,2019-09-08 10:08:00:646,0.0246,-0.3069,9.9106,0.0004,-0.0003,9.8066,-0.0104,0.0015,-0.0103,-7.87,-25.69,31.44,25.69,-81.94,-142.9,-0.3069,-0.024600000000000066,9.9106,0.0014999999999999979,0.0104,-0.0103,0.6381608420846263,0.023462324424955047,0.09886276480187756,0.763168665956712,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14121,2019-09-08 10:08:00:745,0.0856,-0.4347,9.8468,-0.0012,0.0026,9.8066,0.0026,0.0084,-0.0029,-7.37,-26.31,31.56,27.99,-81.96,-142.9,-0.4347,-0.08560000000000009,9.8468,0.0084,-0.002599999999999998,-0.0029,0.6382055974150225,0.023519855749370343,0.09907014965435858,0.7631025732240235,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14222,2019-09-08 10:08:00:846,0.1244,-0.3989,9.8776,0.0012,-0.0004,9.8065,0.0003,0.0149,0.006,-7.44,-25.56,32.06,27.87,-81.94,-143.01,-0.3988999999999999,-0.12440000000000001,9.8776,0.0149,-0.0002999999999999973,0.006,0.6378753056128198,0.023326404163685952,0.09940073308336854,0.7633416454122185,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14322,2019-09-08 10:08:00:946,0.0662,-0.5602,9.8858,-0.0005,0.0017,9.8066,0.0056,-0.0018,0.0036,-8.06,-26.31,31.81,25.97,-81.95,-142.99,-0.5602,-0.06620000000000006,9.8858,-0.001799999999999999,-0.0056,0.0036,0.6377221050779325,0.023885922946517785,0.099361892178745,0.7634573948575146,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14422,2019-09-08 10:08:01:046,0.1538,-0.4155,9.8208,0.0006,-0.0008,9.8066,-0.0103,-0.004,0.006,-7.94,-26.37,31.88,26.01,-81.94,-142.96,-0.4154999999999999,-0.15380000000000008,9.8208,-0.004000000000000001,0.010299999999999998,0.006,0.6375026666802694,0.024072385670523878,0.09866072818428921,0.7637256908981265,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14522,2019-09-08 10:08:01:146,0.1575,-0.2812,9.8228,0.0006,-0.0005,9.8066,-0.0014,0.0099,0.0045,-7.94,-26.81,32.31,26.11,-81.95,-142.97,-0.28119999999999995,-0.15750000000000006,9.8228,0.009899999999999999,0.001400000000000001,0.0045,0.6372581355383269,0.024024369317402254,0.09876958466480866,0.7639171862932903,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14621,2019-09-08 10:08:01:245,0.0432,-0.356,9.8872,0.0009,-0.0002,9.8066,-0.0013,-0.0025,-0.0071,-7.75,-26.81,31.56,26.1,-81.95,-142.98,-0.356,-0.0432000000000001,9.8872,-0.0025000000000000005,0.0012999999999999993,-0.0071,0.6375189395261139,0.024349296759726094,0.09850483989045841,0.7637234512642395,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14721,2019-09-08 10:08:01:345,0.1448,-0.3341,9.9123,0.0004,-0.0041,9.8066,-0.0083,0.0021,-0.008,-7.37,-25.94,31.56,27.72,-81.94,-143.15,-0.33409999999999995,-0.14480000000000004,9.9123,0.002099999999999998,0.0083,-0.008,0.637799713783149,0.024304640593076368,0.09811985485961115,0.7635399816814465,True
52.401546,-1.505601,147.88,0.0,4,237.99,25 / 27,14827,2019-09-08 10:08:01:451,0.1684,-0.4135,9.8665,0.0012,-0.0009,9.8065,-0.0061,0.0101,-0.0094,-7.87,-26.0,31.88,25.75,-81.93,-143.2,-0.4135,-0.16840000000000008,9.8665,0.010099999999999998,0.006100000000000003,-0.009399999999999999,0.6381105344001182,0.02400238679603775,0.09804806325938913,0.7632990296120988,True
52.401546,-1.505601,147.88,0.0,4,237.99,23 / 25,14922,2019-09-08 10:08:01:546,0.1324,-0.4638,9.8607,0.0005,-0.001,9.8066,-0.0089,-0.003,-0.0063,-7.0,-25.37,31.94,27.43,-81.93,-143.3,-0.4638,-0.13240000000000007,9.8607,-0.0030000000000000022,0.0089,-0.0063,0.6383416834158887,0.02411880013325329,0.09749834083064644,0.7631724917927616,True
52.401546,-1.505601,147.88,0.0,4,237.99,23 / 25,15021,2019-09-08 10:08:01:645,0.0931,-0.4701,9.8029,0.001,-0.0032,9.8066,-0.0143,0.0015,-0.0018,-7.69,-25.94,31.81,25.4,-81.91,-143.52,-0.4701,-0.0931000000000001,9.8029,0.001499999999999997,0.014300000000000002,-0.0018,0.6383982228573334,0.02391536605642031,0.09685009987308413,0.7632141393302143,True
52.401546,-1.505601,147.88,0.0,4,237.99,23 / 25,15122,2019-09-08 10:08:01:746,0.1069,-0.2356,9.8473,0.0007,0.0012,9.8065,0.0017,0.0238,0.0039,-7.69,-26.25,31.69,25.38,-81.93,-143.53,-0.23559999999999998,-0.10690000000000002,9.8473,0.0238,-0.001699999999999995,0.0039,0.6381024020626496,0.02342992473558363,0.09755421609765065,0.7633868862053727,True
52.401546,-1.505601,147.88,0.0,4,237.99,23 / 25,15221,2019-09-08 10:08:01:845,0.1007,-0.2578,9.9251,0.0006,-0.004,9.8066,-0.0054,0.0086,0.001,-7.62,-26.69,32.0,25.48,-81.92,-143.55,-0.2577999999999999,-0.10070000000000001,9.9251,0.008599999999999998,0.005400000000000001,0.001,0.6380040289349499,0.023282283544196796,0.09749795641582443,0.7634808071133663,True
52.401546,-1.505601,147.88,0.0,4,237.99,23 / 25,15321,2019-09-08 10:08:01:945,0.1077,-0.3219,9.9682,-0.0005,-0.0008,9.8066,-0.005,0.0025,0.0005,-7.94,-26.69,31.56,25.27,-81.88,-143.75,-0.3219,-0.10770000000000003,9.9682,0.0024999999999999996,0.005000000000000001,0.0005,0.637954741172578,0.023368101531756526,0.09724172604700312,0.7635520458761343,True
52.401546,-1.505601,147.88,0.0,4,237.99,23 / 25,15421,2019-09-08 10:08:02:045,0.0552,-0.4496,9.9303,0.0009,0.0007,9.8066,-0.0018,-0.0042,0.0071,-7.44,-26.94,32.0,27.13,-81.86,-143.82,-0.44959999999999994,-0.055200000000000055,9.9303,-0.004200000000000001,0.0017999999999999993,0.0071,0.6376858994310931,0.023805328082588364,0.09688166898168231,0.763808838805209,True
